文件名,子文件,文件后缀,文件大小(B),所有依赖文件个数,总大小(MB),引用次数,文件状态
,Assets/Arts/Tank/Materials/t_34.mat,.mat,5012,0,0,3,None
Assets/Resources/Tank/t_34_monster.prefab,,.prefab,10540,6,3.79856967926025,0,None
,Assets/Arts/Tank/Materials/t_34_red.mat,.mat,4892,0,0,1,None
,Assets/Arts/Tank/t_34.FBX,.fbx,886848,0,0,3,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Tank/t_34.png,.png,829928,0,0,3,None
,Assets/Arts/Tank/Materials/t_34.mat,.mat,5012,0,0,3,None
,Assets/Arts/Tank/t_34_red.png,.png,2243134,0,2,1,None
Assets/Arts/Tank/Materials/t_34_red.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Tank/t_34_red.png,,.png,2243134,0,2.13921928405762,1,None
Assets/Resources/Textures/d_tuzhuang_01.png,,.png,60580,0,0.0577735900878906,0,None
Assets/Resources/UI/Battle/UIActorHead.prefab,,.prefab,16844,11,8.49040412902832,0,None
,Assets/NGUI/Scripts/UI/UIPanel.cs,.cs,45913,0,0,3,None
,Assets/Atlas/battle.prefab,.prefab,7108,0,0,2,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
,Assets/NGUI/Scripts/UI/UILabel.cs,.cs,44770,0,0,3,None
,Assets/Atlas/battle.mat,.mat,4216,0,0,2,None
,Assets/NGUI/Resources/Shaders/Unlit - Transparent Colored.shader,.shader,1686,0,0,2,None
,Assets/NGUI/Scripts/Interaction/UIProgressBar.cs,.cs,12417,0,0,2,None
,Assets/NGUI/Scripts/UI/UIAtlas.cs,.cs,13669,0,0,2,None
,Assets/Font/NotoSansHans-Bold.otf,.otf,8607960,0,8,3,None
,Assets/Atlas/battle.png,.png,137455,0,0,2,None
,Assets/NGUI/Scripts/UI/UISprite.cs,.cs,10130,0,0,2,None
Assets/Atlas/battle.prefab,,.prefab,7108,0,0.00677871704101563,2,None
Assets/Framework/ObjectMap.cs,,.cs,666,0,0.000635147094726563,8,None
Assets/Atlas/battle.mat,,.mat,4216,0,0.00402069091796875,2,None
Assets/NGUI/Resources/Shaders/Unlit - Transparent Colored.shader,,.shader,1686,0,0.00160789489746094,2,None
Assets/NGUI/Scripts/Interaction/UIProgressBar.cs,,.cs,12417,0,0.0118417739868164,2,None
Assets/NGUI/Scripts/UI/UIAtlas.cs,,.cs,13669,0,0.013035774230957,2,None
Assets/Atlas/battle.png,,.png,137455,0,0.131087303161621,2,None
Assets/NGUI/Scripts/UI/UISprite.cs,,.cs,10130,0,0.00966072082519531,2,None
Assets/Resources/UI/Battle/UIBattle.prefab,,.prefab,91284,15,8.63562297821045,0,None
,Assets/NGUI/Scripts/UI/UIPanel.cs,.cs,45913,0,0,3,None
,Assets/Atlas/battle.prefab,.prefab,7108,0,0,2,None
,Assets/NGUI/Scripts/Internal/UIWidget.cs,.cs,37834,0,0,1,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
,Assets/BattleCity/Script/UI/Battle/UIDead.cs,.cs,1875,0,0,1,None
,Assets/NGUI/Scripts/Interaction/UIScrollView.cs,.cs,27114,0,0,1,None
,Assets/NGUI/Scripts/UI/UILabel.cs,.cs,44770,0,0,3,None
,Assets/Atlas/battle.mat,.mat,4216,0,0,2,None
,Assets/NGUI/Resources/Shaders/Unlit - Transparent Colored.shader,.shader,1686,0,0,2,None
,Assets/NGUI/Scripts/Interaction/UIProgressBar.cs,.cs,12417,0,0,2,None
,Assets/NGUI/Scripts/Interaction/UIGrid.cs,.cs,11010,0,0,1,None
,Assets/NGUI/Scripts/UI/UIAtlas.cs,.cs,13669,0,0,2,None
,Assets/Font/NotoSansHans-Bold.otf,.otf,8607960,0,8,3,None
,Assets/Atlas/battle.png,.png,137455,0,0,2,None
,Assets/NGUI/Scripts/UI/UISprite.cs,.cs,10130,0,0,2,None
Assets/NGUI/Scripts/Internal/UIWidget.cs,,.cs,37834,0,0.0360813140869141,1,None
Assets/BattleCity/Script/UI/Battle/UIDead.cs,,.cs,1875,0,0.00178813934326172,1,None
Assets/NGUI/Scripts/Interaction/UIScrollView.cs,,.cs,27114,0,0.0258579254150391,1,None
Assets/NGUI/Scripts/Interaction/UIGrid.cs,,.cs,11010,0,0.0104999542236328,1,None
Assets/Resources/UI/Battle/UIGameEnd.prefab,,.prefab,20284,1,0.0199794769287109,0,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
Assets/Resources/UI/Battle/UIHead.prefab,,.prefab,15544,8,0.0607089996337891,0,None
,Assets/Resources/Icon/Buff/2.png,.png,7923,0,0,2,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
,Assets/Resources/Icon/Buff/6.png,.png,7836,0,0,2,None
,Assets/Framework/SpriteLists.cs,.cs,396,0,0,2,None
,Assets/Resources/Icon/Buff/BuffAtlas.prefab,.prefab,4660,6,0,1,None
,Assets/Resources/Icon/Buff/3.png,.png,9309,0,0,2,None
,Assets/Resources/Icon/Buff/5.png,.png,7505,0,0,2,None
,Assets/Resources/Icon/Buff/4.png,.png,9819,0,0,2,None
Assets/Resources/UI/Battle/UIMoveController.prefab,,.prefab,13764,1,0.0137615203857422,0,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
Assets/Resources/UI/Battle/UIScore.prefab,,.prefab,19668,1,0.0193920135498047,0,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
Assets/Resources/UI/Battle/UISkill.prefab,,.prefab,11028,3,0.0521516799926758,0,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
,Assets/Resources/Sprite/10_01.png,.png,12164,0,0,1,None
,Assets/Resources/Sprite/10_02.png,.png,30827,0,0,1,None
Assets/Resources/UI/Login/bg.jpg,,.jpg,459059,0,0.437792778015137,0,None
Assets/Resources/UI/Login/UILogin.prefab,,.prefab,26516,1,0.0259227752685547,0,None
,Assets/Framework/ObjectMap.cs,.cs,666,0,0,8,None
Assets/Resources/Weapon/weapon_assault_rifle.prefab,,.prefab,5636,4,0.308194160461426,0,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Infantry_Blue.mat,.mat,5036,0,0,2,None
,Assets/Arts/Soldiers/textures/basic_soldier_blue.png,.png,277710,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/models/weapons/weapon_assault_rifle.FBX,.fbx,32048,0,0,2,None
Assets/Resources/Weapon/weapon_handgun.prefab,,.prefab,5636,4,0.253731727600098,0,None
,Assets/Arts/Soldiers/models/weapons/weapon_handgun.FBX,.fbx,21648,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,.tga,231002,0,0,5,None
,Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,.mat,5036,0,0,5,None
Assets/Resources/Weapon/weapon_knife.prefab,,.prefab,5628,4,0.253602027893066,0,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,.tga,231002,0,0,5,None
,Assets/Arts/Soldiers/models/weapons/weapon_knife.FBX,.fbx,21520,0,0,1,None
,Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,.mat,5036,0,0,5,None
Assets/Arts/Soldiers/models/weapons/weapon_knife.FBX,,.fbx,21520,0,0.0205230712890625,1,None
Assets/Resources/Weapon/weapon_machinegun.prefab,,.prefab,5636,4,0.351679801940918,0,None
,Assets/Arts/Soldiers/textures/basic_gunner_blue.png,.png,318924,0,0,2,None
,Assets/Arts/Soldiers/models/weapons/weapon_machinegun.FBX,.fbx,36432,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Gunner_Blue.mat,.mat,5036,0,0,2,None
Assets/Resources/Weapon/weapon_rocket_launcher.prefab,,.prefab,5644,5,0.263760566711426,0,None
,Assets/Arts/Soldiers/models/weapons/weapon_rocket_launcher.FBX,.fbx,27248,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,.tga,231002,0,0,5,None
,Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,.mat,5036,0,0,5,None
,Assets/Arts/Soldiers/models/weapons/Materials/ExtraWeapons_construct.mat,.mat,4908,0,0,2,None
Assets/Resources/Weapon/weapon_shotgun.prefab,,.prefab,5636,4,0.25765323638916,0,None
,Assets/Arts/Soldiers/models/weapons/weapon_shotgun.FBX,.fbx,25760,0,0,2,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/textures/ToonSoldiers_extraWeapons.tga,.tga,231002,0,0,5,None
,Assets/Arts/Soldiers/materials/ToonSoldiers_extra_weapons.mat,.mat,5036,0,0,5,None
Assets/Resources/Weapon/weapon_smg.prefab,,.prefab,5628,4,0.343478202819824,0,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/models/weapons/weapon_smg.FBX,.fbx,28384,0,0,2,None
,Assets/Arts/Soldiers/textures/basic_scout_blue.png,.png,318384,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Scout_Blue.mat,.mat,5032,0,0,2,None
Assets/Resources/Weapon/weapon_sniper_rifle.prefab,,.prefab,5636,4,0.360336303710938,0,None
,Assets/Arts/Sfx/Shaders/Use/TankBodySimpleNoBump.shader,.shader,2735,0,0,15,None
,Assets/Arts/Soldiers/models/weapons/weapon_sniper_rifle.FBX,.fbx,28368,0,0,2,None
,Assets/Arts/Soldiers/textures/basic_sniper_blue.png,.png,336065,0,0,2,None
,Assets/Arts/Soldiers/materials/Soldier_Basic_Sniper_Blue.mat,.mat,5036,0,0,2,None
